"","document","topic","gamma","author","date","title","source","top_words"
"147","Hillary Clinton_37",1,0.0253000773724947,"Hillary Clinton",2016-10-12,"Remarks at the Palace of Agriculture at the Colorado State Fairgrounds in Pueblo","UCSB","police child justice community officer black violence"
"148","Hillary Clinton_38",1,0.172738870850419,"Hillary Clinton",2016-10-20,"Remarks at the 71st Annual Alfred E. Smith Memorial Foundation Dinner at the Waldorf Astoria Hotel in New York City","UCSB","police child justice community officer black violence"
"149","Hillary Clinton_39",1,0.102216273404234,"Hillary Clinton",2016-10-21,"Remarks at Cuyahoga Community College in Cleveland, Ohio","UCSB","police child justice community officer black violence"
"150","Hillary Clinton_4",1,0.387763203639893,"Hillary Clinton",2016-08-05,"Remarks on criminal justice and immigration reform in Washington D.C.","Clinton Official","police child justice community officer black violence"
"151","Hillary Clinton_40",1,0.0530351622973319,"Hillary Clinton",2016-10-22,"Remarks to the Press Aboard the Campaign Plane in Pittsburgh, Pennsylvania","UCSB","police child justice community officer black violence"
"152","Hillary Clinton_41",1,0.0340481581327611,"Hillary Clinton",2016-10-22,"Remarks at Taylor Allderdice High School in Pittsburgh, Pennsylvania","UCSB","police child justice community officer black violence"
"153","Hillary Clinton_42",1,0.0548144600275601,"Hillary Clinton",2016-10-25,"Remarks at Broward College's North Campus in Coconut Creek, Florida","UCSB","police child justice community officer black violence"
"154","Hillary Clinton_43",1,0.0226070169949982,"Hillary Clinton",2016-10-27,"Remarks at Wake Forest University in Winston-Salem, North Carolina","UCSB","police child justice community officer black violence"
"155","Hillary Clinton_44",1,0.0082050833884317,"Hillary Clinton",2016-10-29,"Remarks at the Dickerson Community Center in Daytona Beach, Florida","UCSB","police child justice community officer black violence"
"156","Hillary Clinton_45",1,0.0845283984516835,"Hillary Clinton",2016-10-30,"Remarks at the Manor Complex in Wilton Manors, Florida","UCSB","police child justice community officer black violence"
"157","Hillary Clinton_46",1,0.000166717246969881,"Hillary Clinton",2016-10-31,"Remarks at Smale Riverfront Park in Cincinnati, Ohio","UCSB","police child justice community officer black violence"
"158","Hillary Clinton_47",1,0.0001285461027023,"Hillary Clinton",2016-10-31,"Remarks at the Kent State Student Recreation Center in Kent, Ohio","UCSB","police child justice community officer black violence"
"159","Hillary Clinton_48",1,0.000149458031245062,"Hillary Clinton",2016-11-03,"Remarks at Pasco-Hernando State College East Campus in Dade City, Florida","UCSB","police child justice community officer black violence"
"160","Hillary Clinton_49",1,0.324505790388015,"Hillary Clinton",2016-11-03,"Remarks at Coastal Credit Union Music Park in Raleigh, North Carolina","UCSB","police child justice community officer black violence"
"161","Hillary Clinton_5",1,0.000181433306679585,"Hillary Clinton",2016-08-04,"Remarks on 100 Day Jobs Plan in Las Vegas, NV","Clinton Official","police child justice community officer black violence"
"162","Hillary Clinton_50",1,0.2565173671653,"Hillary Clinton",2016-11-03,"Remarks at Pitt Community College in Winterville, North Carolina","UCSB","police child justice community officer black violence"
"163","Hillary Clinton_51",1,0.220859699843086,"Hillary Clinton",2016-11-04,"Remarks at Eastern Market in Detroit, Michigan","UCSB","police child justice community officer black violence"
"164","Hillary Clinton_52",1,0.000134535557202009,"Hillary Clinton",2016-11-07,"Remarks at Grand Valley State University in Grand Rapids, Michigan","UCSB","police child justice community officer black violence"
"165","Hillary Clinton_53",1,0.0222862648589067,"Hillary Clinton",2016-11-07,"Remarks at North Carolina State University in Raleigh","UCSB","police child justice community officer black violence"
"166","Hillary Clinton_54",1,0.000187608259368118,"Hillary Clinton",2016-11-07,"Remarks at the University of Pittsburgh","UCSB","police child justice community officer black violence"
"167","Hillary Clinton_6",1,0.000195155979874285,"Hillary Clinton",2016-08-03,"Remarks on strengthening the economy and protecting public lands in Commerce City, Colorado","Clinton Official","police child justice community officer black violence"
"168","Hillary Clinton_7",1,8.67830874027783e-05,"Hillary Clinton",2016-08-01,"Remarks on economic policy with Warren Buffett in Omaha, Nebraska","Clinton Official","police child justice community officer black violence"
"169","Hillary Clinton_8",1,0.000113612983018266,"Hillary Clinton",2016-07-31,"Remarks on the economy in Columbus, Ohio","Clinton Official","police child justice community officer black violence"
"170","Hillary Clinton_9",1,9.72967045599678e-05,"Hillary Clinton",2016-07-30,"Remarks on manufacturing and jobs in Youngstown, Ohio","Clinton Official","police child justice community officer black violence"
"171","Donald Trump_126",2,0.770690407166708,"Donald Trump",2016-07-22,"Donald Trump Republican presidential candidate delivers remarks to volunteers at the Republican National Convention","The Grammar Lab","love win build folk money bad deal"
"172","Donald Trump_127",2,0.727932034694427,"Donald Trump",2016-07-25,"Donald Trump Republican presidential candidate and Gov Mike Pence Republican vice presidential candidate hold a townhall meeting","The Grammar Lab","love win build folk money bad deal"
"173","Donald Trump_128",2,0.147639419258729,"Donald Trump",2016-07-26,"Donald Trump Republican Presidential Candidate delivers remarks at the VFW Convention","The Grammar Lab","love win build folk money bad deal"
"174","Donald Trump_129",2,0.847335912599163,"Donald Trump",2016-07-27,"Donald Trump Republican presidential candidate delivers remarks at a campaign event","The Grammar Lab","love win build folk money bad deal"
"175","Donald Trump_130",2,0.900721293912341,"Donald Trump",2016-08-01,"Donald Trump Republican presidential candidate deliver remarks at a campaign event","The Grammar Lab","love win build folk money bad deal"
"176","Donald Trump_131",2,0.890705298093404,"Donald Trump",2016-08-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Ashburn Virginia","The Grammar Lab","love win build folk money bad deal"
"177","Donald Trump_132",2,0.670738787201354,"Donald Trump",2016-08-04,"Donald Trump Republican Presidential Candidate holds a campaign rally in Maine","The Grammar Lab","love win build folk money bad deal"
"178","Donald Trump_133",2,0.907557217144023,"Donald Trump",2016-08-10,"Donald Trump Republican Presidential Candidate delivers remarks in Abingdon Virginia","The Grammar Lab","love win build folk money bad deal"
"179","Donald Trump_134",2,0.868754582303591,"Donald Trump",2016-08-12,"Donald Trump Republican Presidential Candidate holds a campaign rally in Altoona PA 24","The Grammar Lab","love win build folk money bad deal"
"180","Donald Trump_135",2,0.315894233738045,"Donald Trump",2016-08-17,"Donald Trump Republican Presidential Candidate participates in a Fox News townhall event","The Grammar Lab","love win build folk money bad deal"
"181","Donald Trump_136",2,0.275609071946196,"Donald Trump",2016-08-22,"Donald Trump Republican Presidential Candidate Delivers Remarks At A Campaign Event","The Grammar Lab","love win build folk money bad deal"
"182","Donald Trump_137",2,0.113819567484801,"Donald Trump",2016-08-23,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Austin Texas","The Grammar Lab","love win build folk money bad deal"
"183","Donald Trump_138",2,0.41441135554962,"Donald Trump",2016-08-24,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Tampa Florida SD","The Grammar Lab","love win build folk money bad deal"
"184","Donald Trump_139",2,0.176086262235949,"Donald Trump",2016-08-25,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire SD","The Grammar Lab","love win build folk money bad deal"
"185","Donald Trump_140",2,0.263145940234086,"Donald Trump",2016-08-30,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Everett Washington 24","The Grammar Lab","love win build folk money bad deal"
"186","Donald Trump_141",2,0.567271098115885,"Donald Trump",2016-09-06,"Donald Trump Republican presidential candidate delivers remarks at a campaign event","The Grammar Lab","love win build folk money bad deal"
"187","Donald Trump_142",2,0.331290367241312,"Donald Trump",2016-09-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Greenville North Carolina 24","The Grammar Lab","love win build folk money bad deal"
"188","Donald Trump_143",2,0.888998636586094,"Donald Trump",2016-09-07,"Donald Trump Republican presidential candidate delivers remarks at the New York state Conservative Party presidential convention","The Grammar Lab","love win build folk money bad deal"
"189","Donald Trump_144",2,0.6184211238866,"Donald Trump",2016-09-09,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Pensacola Florida SD24","The Grammar Lab","love win build folk money bad deal"
"190","Donald Trump_145",2,0.267795364186936,"Donald Trump",2016-09-12,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Asheville North Carolina SD24","The Grammar Lab","love win build folk money bad deal"
"191","Donald Trump_146",2,0.389000565220108,"Donald Trump",2016-09-16,"Donald Trump GOP Presidential Candidate Remarks at Campaign Event in Miami Florida","The Grammar Lab","love win build folk money bad deal"
"192","Donald Trump_147",2,0.411505053404669,"Donald Trump",2016-09-29,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Bedford New Hampshire","The Grammar Lab","love win build folk money bad deal"
"193","Donald Trump_148",2,0.443467169205299,"Donald Trump",2016-09-30,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Novi Michigan SD24","The Grammar Lab","love win build folk money bad deal"
"194","Donald Trump_149",2,0.224879263586589,"Donald Trump",2016-10-03,"Donald Trump Republican Presidential Candidate delivers remarks at Retired American Warriors PAC","The Grammar Lab","love win build folk money bad deal"
"195","Donald Trump_150",2,0.341347710464113,"Donald Trump",2016-10-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Henderson Nevada SD24","The Grammar Lab","love win build folk money bad deal"
"196","Donald Trump_151",2,0.67848033468605,"Donald Trump",2016-10-06,"Donald Trump Republican presidential candidate holds a townhall meeting Sandown New Hampshire","The Grammar Lab","love win build folk money bad deal"
