"","document","topic","gamma","author","date","title","source","top_words"
"138","Donald Trump_155",2,0.048084370715324,"Donald Trump",2016-10-12,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Lakeland Florida SD24","The Grammar Lab","help pay start child hard family college"
"139","Donald Trump_156",2,0.000160005572131443,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Greensboro North Carolina SD24","The Grammar Lab","help pay start child hard family college"
"140","Donald Trump_157",2,0.0364684403869371,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Charlotte North Carolina 24","The Grammar Lab","help pay start child hard family college"
"141","Donald Trump_158",2,0.00014767286284138,"Donald Trump",2016-10-17,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Green Bay Wisconsin SD24","The Grammar Lab","help pay start child hard family college"
"142","Donald Trump_159",2,0.00673362384915827,"Donald Trump",2016-10-18,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Junction Colorado SD24","The Grammar Lab","help pay start child hard family college"
"143","Donald Trump_160",2,0.00913376508077707,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Newtown Pennsylvania 24","The Grammar Lab","help pay start child hard family college"
"144","Donald Trump_161",2,0.000150876796614047,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Fletcher North Carolina SD24","The Grammar Lab","help pay start child hard family college"
"145","Donald Trump_162",2,0.000196925031071523,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Johnstown Pennsylvania SD24","The Grammar Lab","help pay start child hard family college"
"146","Donald Trump_163",2,0.000681657059094963,"Donald Trump",2016-10-31,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Rapids Michigan","The Grammar Lab","help pay start child hard family college"
"147","Donald Trump_164",2,0.0109128647713599,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Eau Claire Wisconsin","The Grammar Lab","help pay start child hard family college"
"148","Donald Trump_165",2,0.187658507187394,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Valley Forge Pennsylvania","The Grammar Lab","help pay start child hard family college"
"149","Donald Trump_166",2,0.000142085373729465,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Miami Florida SD24","The Grammar Lab","help pay start child hard family college"
"150","Donald Trump_167",2,0.00162121159289237,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Pensacola Florida 24","The Grammar Lab","help pay start child hard family college"
"151","Donald Trump_168",2,0.000206225578818682,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Orlando Florida SD24","The Grammar Lab","help pay start child hard family college"
"152","Donald Trump_169",2,0.000128915409589378,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Jacksonville Florida SD24","The Grammar Lab","help pay start child hard family college"
"153","Donald Trump_170",2,0.0105763575122347,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Concord North Carolina SD24","The Grammar Lab","help pay start child hard family college"
"154","Donald Trump_171",2,0.000142516765583399,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Atkinson New Hampshire SD24","The Grammar Lab","help pay start child hard family college"
"155","Donald Trump_172",2,0.050468761622454,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate deliver remarks at a campaign event in Hershey Pennsylvania 24","The Grammar Lab","help pay start child hard family college"
"156","Donald Trump_173",2,0.001329573605359,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Wilmington Ohio SD24","The Grammar Lab","help pay start child hard family college"
"157","Donald Trump_174",2,0.000120323582221023,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Tampa Florida SD24","The Grammar Lab","help pay start child hard family college"
"158","Donald Trump_175",2,0.00177511659785942,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Reno Nevada 24","The Grammar Lab","help pay start child hard family college"
"159","Donald Trump_176",2,0.0198860219196626,"Donald Trump",2016-11-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Sioux City Iowa SD24","The Grammar Lab","help pay start child hard family college"
"160","Donald Trump_177",2,0.000142408672224606,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Sarasota Florida","The Grammar Lab","help pay start child hard family college"
"161","Donald Trump_178",2,0.00365989888697304,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Raleigh North Carolina SD24","The Grammar Lab","help pay start child hard family college"
"162","Donald Trump_179",2,0.00020222749535145,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Scranton Pennsylvania","The Grammar Lab","help pay start child hard family college"
"163","Donald Trump_180",2,0.00108823060412813,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire 24","The Grammar Lab","help pay start child hard family college"
"164","Donald Trump_64",2,0.108774331214797,"Donald Trump",2016-09-03,"Remarks at Great Faith International Ministries in Detroit, Michigan","UCSB","help pay start child hard family college"
"165","Donald Trump_65",2,0.0255639967641836,"Donald Trump",2016-09-06,"Remarks at a Rally at the Greenville Convention Center in Greenville, North Carolina","UCSB","help pay start child hard family college"
"166","Donald Trump_66",2,0.038108277446022,"Donald Trump",2016-09-09,"Remarks to the 11th Annual Values Voter Summit in Washington, DC Omni Shoreham Hotel, Washington, D.C.","UCSB","help pay start child hard family college"
"167","Donald Trump_67",2,0.0773037356398561,"Donald Trump",2016-09-09,"Remarks at a Rally at the Pensacola Bay Center in Pensacola, Florida","UCSB","help pay start child hard family college"
"168","Donald Trump_68",2,0.0074190561318454,"Donald Trump",2016-09-12,"Remarks at the US Cellular Center in Asheville, North Carolina","UCSB","help pay start child hard family college"
"169","Donald Trump_69",2,0.0552940780294741,"Donald Trump",2016-09-13,"Remarks at Seven Flags Event Center in Des Moines, Iowa","UCSB","help pay start child hard family college"
"170","Donald Trump_70",2,0.0714505395883468,"Donald Trump",2016-09-14,"Remarks at a Rally at Canton Memorial Civic Center in Canton, Ohio","UCSB","help pay start child hard family college"
"171","Donald Trump_71",2,0.130949248516441,"Donald Trump",2016-09-15,"Remarks to the Economic Club of New York at the Waldorf Astoria in New York City","UCSB","help pay start child hard family college"
"172","Donald Trump_72",2,0.0114279181875952,"Donald Trump",2016-09-16,"Remarks at a Rally at the James L. Knight Center in Miami, Florida","UCSB","help pay start child hard family college"
"173","Donald Trump_73",2,0.000304577984556319,"Donald Trump",2016-09-20,"Remarks at High Point University in High Point, North Carolina","UCSB","help pay start child hard family college"
"174","Donald Trump_74",2,0.171665207893637,"Donald Trump",2016-09-22,"Remarks at a Rally at Sun Center Studios in Chester Township, Pennsylvania","UCSB","help pay start child hard family college"
"175","Donald Trump_75",2,0.0708242673544108,"Donald Trump",2016-09-22,"Remarks at the Shale Insight TM Conferencee at the David L. Lawrence Convention Center in Pittsburgh, Pennsylvania","UCSB","help pay start child hard family college"
"176","Donald Trump_76",2,0.0122755532896801,"Donald Trump",2016-09-30,"Remarks at the Suburban Collection Showplace in Novi, Michigan","UCSB","help pay start child hard family college"
"177","Donald Trump_77",2,0.000460806338055899,"Donald Trump",2016-10-03,"Remarks at the Budweiser Events Center in Loveland, Colorado","UCSB","help pay start child hard family college"
"178","Donald Trump_78",2,0.018343903240793,"Donald Trump",2016-10-04,"Remarks at Prescott Valley Event Center in Prescott Valley, Arizona","UCSB","help pay start child hard family college"
"179","Donald Trump_79",2,0.000289547765118018,"Donald Trump",2016-10-05,"Remarks at the Reno-Sparks Convention Center in Reno, Nevada","UCSB","help pay start child hard family college"
"180","Donald Trump_80",2,0.000540379190795955,"Donald Trump",2016-10-11,"Excerpts of Remarks at Aaron Bessant Park in Panama City, Florida","UCSB","help pay start child hard family college"
"181","Donald Trump_81",2,0.00848210623539012,"Donald Trump",2016-10-12,"Remarks at the Southeastern Livestock Pavilion in Ocala, Florida","UCSB","help pay start child hard family college"
"182","Donald Trump_82",2,0.39606735614052,"Donald Trump",2016-10-13,"Remarks at the Renaissance Hotel in Columbus, Ohio","UCSB","help pay start child hard family college"
"183","Donald Trump_83",2,0.0693888242109476,"Donald Trump",2016-10-15,"Remarks at the Cross Insurance Center in Bangor, Maine","UCSB","help pay start child hard family college"
"184","Donald Trump_84",2,0.0508090417622936,"Donald Trump",2016-10-15,"Remarks at Toyota of Portsmouth in Portsmouth, New Hampshire","UCSB","help pay start child hard family college"
"185","Donald Trump_85",2,0.00026540036584214,"Donald Trump",2016-10-17,"Remarks at the KI Convention Center in Green Bay, Wisconsin","UCSB","help pay start child hard family college"
"186","Donald Trump_86",2,0.000150032872230134,"Donald Trump",2016-10-18,"Remarks at the Norris-Penrose Event Center in Colorado Springs, Colorado","UCSB","help pay start child hard family college"
"187","Donald Trump_87",2,0.0034052863467213,"Donald Trump",2016-10-20,"Remarks at the Delaware County Fairgrounds in Delaware, Ohio","UCSB","help pay start child hard family college"
"188","Donald Trump_88",2,0.000335010786776132,"Donald Trump",2016-10-21,"Remarks at the WNC Agricultural Center's Davis Event Center in Fletcher, North Carolina","UCSB","help pay start child hard family college"
"189","Donald Trump_89",2,0.000321254055051638,"Donald Trump",2016-10-21,"Remarks at the Newtown Athletic Club Sports Training Center in Newtown, Pennsylvania","UCSB","help pay start child hard family college"
"190","Donald Trump_90",2,0.0491568721430901,"Donald Trump",2016-10-22,"Remarks on Proposals for the First 100 Days in Office at the Eisenhower Complex in Gettysburg, Pennsylvania","UCSB","help pay start child hard family college"
"191","Donald Trump_91",2,0.000301158284773822,"Donald Trump",2016-10-23,"Remarks at the Collier County Fairgrounds in Naples, Florida","UCSB","help pay start child hard family college"
"192","Donald Trump_92",2,0.132293940622607,"Donald Trump",2016-10-26,"Remarks at McGlohon Theatre at Spirit Square in Charlotte, North Carolina","UCSB","help pay start child hard family college"
"193","Donald Trump_93",2,0.00440792809971719,"Donald Trump",2016-10-29,"Remarks at the Jeffco Fairgrounds Event Center in Golden, Colorado","UCSB","help pay start child hard family college"
"194","Donald Trump_94",2,0.000252549084433894,"Donald Trump",2016-10-29,"Remarks at the Phoenix Convention Center in Phoenix, Arizona","UCSB","help pay start child hard family college"
"195","Donald Trump_95",2,0.0170945490430242,"Donald Trump",2016-10-31,"Remarks at Macomb Community College South Campus in Warren, Michigan","UCSB","help pay start child hard family college"
"196","Donald Trump_96",2,0.147809164651066,"Donald Trump",2016-11-01,"Remarks on Obamacare in Valley Forge, Pennsylvania","UCSB","help pay start child hard family college"
"197","Donald Trump_97",2,0.000210149464604559,"Donald Trump",2016-11-02,"Remarks at the Central Florida Fairgrounds in Orlando, Florida","UCSB","help pay start child hard family college"
"198","Donald Trump_98",2,0.000144268850409861,"Donald Trump",2016-11-02,"Remarks at the Bayfront Park Amphitheater in Miami, Florida","UCSB","help pay start child hard family college"
"199","Donald Trump_99",2,0.000133308817874377,"Donald Trump",2016-11-07,"Remarks at J.S Dorton Arena in Raleigh, North Carolina","UCSB","help pay start child hard family college"
"200","Hillary Clinton_1",2,0.000193874956121565,"Hillary Clinton",2016-11-03,"Remarks alongside Alicia Machado in Dade City, FL","Clinton Official","help pay start child hard family college"
"201","Hillary Clinton_107",2,0.313453970232031,"Hillary Clinton",2016-09-05,"Hillary Rodham Clinton Democratic Presidential Candidate And Sen Tim Kaine Vice Presidential Candidate Deliver Remarks","The Grammar Lab","help pay start child hard family college"
"202","Hillary Clinton_108",2,0.401463628532059,"Hillary Clinton",2016-09-05,"Former Secretary Of State Hillary Rodham Clinton Democratic Presidential Candidate Delivers Remarks At The 49th Annual Salute To Labor","The Grammar Lab","help pay start child hard family college"
"203","Hillary Clinton_109",2,0.509671697482101,"Hillary Clinton",2016-09-06,"former Secretary of State Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event","The Grammar Lab","help pay start child hard family college"
